4
16

0, 0.107711, 0.307439, 0.494343, 0.585097
-0.93435, -0.967297, -0.998655, -0.988362, -0.966228
-0.966225, -0.93285, -0.840206, -0.712521, -0.632799
-0.632796, -0.545716, -0.364097, -0.167295, -0.0601264
-0.060124, 0.0477383, 0.249668, 0.441182, 0.535279
0.53528, 0.623144, 0.76904, 0.882859, 0.928309
0.928308, 0.962956, 0.997658, 0.99075, 0.97037
0.970368, 0.938699, 0.849087, 0.724065, 0.64556
0.645557, 0.559545, 0.379499, 0.18363, 0.07668
0.0766776, -0.0311588, -0.233567, -0.426231, -0.521191

-0.0404515, 0.0674014, 0.268691, 0.45877, 0.55181
0.551813, 0.638427, 0.78148, 0.891937, 0.935452
0.935451, 0.96808, 0.998811, 0.987885, 0.965424
0.965419, 0.931727, 0.838519, 0.71034, 0.630394
0.630388, 0.543113, 0.361204, 0.164234, 0.0570294
0.0570238, -0.050838, -0.252672, -0.443964, -0.537897
-0.5379, -0.625568, -0.77102, -0.884312, -0.929459
-0.929457, -0.963788, -0.997865, -0.990324, -0.969616
-0.969612, -0.937624, -0.847444, -0.721921, -0.643188
-0.643181, -0.55697, -0.376626, -0.180578, -0.0735864
-0.0735808, 0.0342605, 0.236584, 0.429036, 0.523836
0.523839, 0.612538, 0.760348, 0.876443, 0.923209
0.923208, 0.959231, 0.996644, 0.99249, 0.973542
0.973537, 0.943263, 0.856135, 0.733303, 0.655804
0.655797, 0.570673, 0.391944, 0.196873, 0.0901232
0.0901181, -0.0176736, -0.220431, -0.41399, -0.509631

-0.0539232, 0.0539373, 0.255674, 0.446743, 0.540509
0.540514, 0.627987, 0.772993, 0.885756, 0.930599
0.930597, 0.96461, 0.998063, 0.989889, 0.968854
0.968846, 0.93654, 0.845792, 0.71977, 0.640811
0.640799, 0.554389, 0.373749, 0.177525, 0.0704937
0.0704836, -0.0373623, -0.239598, -0.431837, -0.526475
-0.52648, -0.614988, -0.76236, -0.877933, -0.924397
-0.924395, -0.960103, -0.996894, -0.992106, -0.972829
-0.972821, -0.942228, -0.854528, -0.731189, -0.65346
-0.653449, -0.568121, -0.389087, -0.193829, -0.0870347
-0.0870245, 0.0207768, 0.223457, 0.416813, 0.512296
0.512301, 0.60182, 0.751518, 0.869869, 0.917941
0.91794, 0.955331, 0.99545, 0.99405, 0.976537
0.976529, 0.947656, 0.863028, 0.742407, 0.665929
0.665919, 0.581698, 0.404318, 0.21008, 0.103551
0.103543, -0.00418535, -0.207254, -0.401673, -0.497978

-0.0673848, 0.0404637, 0.24261, 0.434634, 0.529109
0.529115, 0.617432, 0.764365, 0.879415, 0.925576
0.925573, 0.960965, 0.997133, 0.991712, 0.972108
0.972095, 0.941183, 0.852912, 0.729069, 0.651112
0.651094, 0.565564, 0.386227, 0.190784, 0.083947
0.0839313, -0.0238801, -0.226481, -0.419632, -0.514956
-0.514964, -0.604296, -0.753562, -0.871395, -0.919167
-0.919164, -0.956243, -0.995741, -0.993708, -0.975866
-0.975853, -0.94666, -0.861456, -0.740325, -0.663615
-0.663597, -0.579169, -0.401478, -0.207045, -0.100469
-0.100453, 0.0072897, 0.210289, 0.404513, 0.500662
0.50067, 0.590993, 0.742551, 0.863136, 0.912506
0.912503, 0.951257, 0.994074, 0.995429, 0.979355
0.979343, 0.951876, 0.869764, 0.751377, 0.675935
0.675919, 0.592616, 0.416619, 0.223249, 0.116962
0.11695, 0.00930347, -0.194039, -0.389284, -0.486234

-0.0808342, 0.026983, 0.229503, 0.422446, 0.517613
0.51762, 0.606765, 0.755598, 0.872914, 0.920385
0.920379, 0.957145, 0.996022, 0.993355, 0.975187
0.975167, 0.945653, 0.859877, 0.738235, 0.661296
0.661271, 0.576635, 0.398634, 0.204008, 0.0973866
0.0973651, -0.010394, -0.213321, -0.40735, -0.503342
-0.503352, -0.593493, -0.744626, -0.864699, -0.91377
-0.913765, -0.952208, -0.994407, -0.995128, -0.978726
-0.978707, -0.950918, -0.868229, -0.749326, -0.673651
-0.673626, -0.590111, -0.413796, -0.220223, -0.113886
-0.113865, -0.00619836, 0.197082, 0.392141, 0.488936
0.488946, 0.580058, 0.733448, 0.856246, 0.906904
0.906899, 0.94701, 0.992517, 0.996627, 0.981996
0.981978, 0.955922, 0.876341, 0.76021, 0.68582
0.685798, 0.603425, 0.428844, 0.236377, 0.130352
0.130337, 0.0227905, -0.180789, -0.376824, -0.4744

-0.0942694, 0.0134977, 0.216353, 0.410182, 0.506022
0.506029, 0.595988, 0.746694, 0.866254, 0.915028
0.915017, 0.95315, 0.99473, 0.994818, 0.978089
0.978062, 0.949951, 0.866686, 0.747267, 0.671362
0.671329, 0.587601, 0.41097, 0.217194, 0.11081
0.110783, 0.00309367, -0.200123, -0.394994, -0.491636
-0.491646, -0.582583, -0.735554, -0.857845, -0.908207
-0.908198, -0.948, -0.992892, -0.996368, -0.981409
-0.981383, -0.955003, -0.874843, -0.75819, -0.683566
-0.683533, -0.600945, -0.426039, -0.23336, -0.127285
-0.127257, -0.019685, 0.183839, 0.379697, 0.47712
0.477131, 0.569017, 0.724212, 0.8492, 0.901138
0.901129, 0.942589, 0.99078, 0.997644, 0.984459
0.984435, 0.959793, 0.88276, 0.768904, 0.695581
